Date,Mkt-RF,SMB,HML,RF,AppleR,MsftR,GoogleR,AmazR,NvdiaR,AppleR - RF,MsftR - RF,GoogleR - RF,AmazR - RF,NvdiaR - RF
20170330,0.36,0.34,0.92,0.001,-0.0014,0.0037,-0.0005,0.0023,0.019,-0.0024,0.0027,-0.0015,0.0013,0.018
20170329,0.18,0.38,-0.09,0.001,0.0022,0.0028,0.0109,0.0215,-0.003,0.0012,0.0018,0.0099,0.0205,-0.004
20170328,0.72,-0.14,0.72,0.001,0.0207,0.0029,0.0024,0.0109,-0.0052,0.0197,0.0019,0.0014,0.0099,-0.0062
20170327,-0.05,0.55,-0.49,0.001,0.0017,0.0018,0.0041,0.0014,0.0071,0.0007,0.0008,0.0031,0.0004,0.0061
20170324,-0.05,0.13,-0.21,0.001,-0.002,0.0017,-0.0052,-0.0021,0.0037,-0.003,0.0007,-0.0062,-0.0031,0.0027
20170323,-0.03,0.69,0.49,0.001,-0.0034,-0.0025,-0.012,-0.0007,-0.0093,-0.0044,-0.0035,-0.013,-0.0017,-0.0103
20170322,0.16,-0.29,-0.57,0.001,0.0112,0.0128,-0.0005,0.0057,0.0204,0.0102,0.0118,-0.0015,0.0047,0.0194
20170321,-1.48,-1.34,-0.71,0.001,-0.0116,-0.0111,-0.0205,-0.0161,-0.0322,-0.0126,-0.0121,-0.0215,-0.0171,-0.0332
20170320,-0.25,-0.11,-0.72,0.001,0.0106,0.0009,-0.005,0.0054,0.0317,0.0096,-0.0001,-0.006,0.0044,0.0307
20170317,-0.08,0.64,-0.33,0.001,-0.0048,0.0036,0.0028,-0.0012,0.022,-0.0058,0.0026,0.0018,-0.0022,0.021
20170316,-0.06,0.46,0.22,0.001,0.0014,-0.0017,0.0018,0.0005,0.0121,0.0004,-0.0027,0.0008,-0.0005,0.0111
20170315,0.86,0.72,-0.46,0.001,0.0106,0.0053,0.0028,0.0005,0.0075,0.0096,0.0043,0.0018,-0.0005,0.0065
20170314,-0.36,-0.23,0,0.001,-0.0014,-0.0046,0.0016,-0.0023,-0.0004,-0.0024,-0.0056,0.0006,-0.0033,-0.0014
20170313,0.13,0.32,-0.07,0.001,0.0006,-0.0034,0.0037,0.0026,0.0274,-0.0004,-0.0044,0.0027,0.0016,0.0264
20170310,0.34,0.09,-0.48,0.001,0.0032,0.0031,0.0042,-0.0007,0.0057,0.0022,0.0021,0.0032,-0.0017,0.0047
20170309,0.04,-0.47,-0.23,0.001,-0.0023,-0.004,0.0049,0.0031,0,-0.0033,-0.005,0.0039,0.0021,-0.001
20170308,-0.19,-0.12,-0.83,0.001,-0.0037,0.0092,0.0028,0.0052,-0.0016,-0.0047,0.0082,0.0018,0.0042,-0.0026
20170307,-0.36,-0.29,-0.06,0.001,0.0011,0.002,0.0047,-0.0007,0.0106,0.0001,0.001,0.0037,-0.0017,0.0096
20170306,-0.38,-0.35,-0.08,0.001,-0.0031,0.0003,-0.0021,-0.0038,-0.0077,-0.0041,-0.0007,-0.0031,-0.0048,-0.0087
20170303,0.09,-0.22,0.14,0.001,0.006,0.0037,-0.0009,0.0009,-0.0057,0.005,0.0027,-0.0019,-0.0001,-0.0067
20170302,-0.7,-0.52,-0.9,0.001,-0.006,-0.0143,-0.0082,-0.0047,-0.037,-0.007,-0.0153,-0.0092,-0.0057,-0.038
20170301,1.47,0.42,0.77,0.001,0.0204,0.015,0.014,0.0095,0.013,0.0194,0.014,0.013,0.0085,0.012
20170228,-0.42,-1.38,0.16,0.002,0.0006,-0.0039,-0.0054,-0.0042,-0.028,-0.0014,-0.0059,-0.0074,-0.0062,-0.03
20170227,0.22,0.83,-0.33,0.002,0.002,-0.006,0.0021,0.004,0.0292,0,-0.008,1.00E-04,0.002,0.0272
20170224,0.15,0.04,-0.98,0.002,0.0009,0,-0.0038,-0.0082,0.0096,-0.0011,-0.002,-0.0058,-0.0102,0.0076
20170223,-0.11,-0.66,0.25,0.002,-0.0044,0.004,-0.0005,-0.004,-0.0928,-0.0064,0.002,-0.0025,-0.006,-0.0948
20170222,-0.15,-0.38,0.1,0.002,0.0032,-0.002,0.0026,-0.0009,-0.0029,0.0012,-0.004,0.0006,-0.0029,-0.0049
20170221,0.6,-0.01,0.13,0.002,0.0071,-0.002,0.0031,0.0135,0.0358,0.0051,-0.004,0.0011,0.0115,0.0338
20170217,0.2,0,-0.54,0.002,0.0027,0.0016,0.0052,0.0009,0,0.0007,-0.0004,0.0032,-0.0011,-0.002
20170216,-0.16,-0.22,0.01,0.002,-0.0012,-0.0002,0.0057,0.0019,-0.0161,-0.0032,-0.0022,0.0037,-0.0001,-0.0181
20170215,0.54,0.18,-0.43,0.002,0.0036,-0.0006,-0.0031,0.0074,0.0018,0.0016,-0.0026,-0.0051,0.0054,-0.0002
20170214,0.45,-0.24,0.36,0.002,0.0132,-0.0023,0.0012,-0.0002,0.0041,0.0112,-0.0043,-0.0008,-0.0022,0.0021
20170213,0.49,-0.32,0.33,0.002,0.0088,0.0113,0.005,0.0111,-0.0465,0.0068,0.0093,0.003,0.0091,-0.0485
20170210,0.38,0.41,0.14,0.002,-0.0021,-0.0009,0.0058,0.0073,-0.0234,-0.0041,-0.0029,0.0038,0.0053,-0.0254
20170209,0.72,0.69,0.07,0.002,0.0027,0.0114,0.0002,0.002,-0.0189,0.0007,0.0094,-0.0018,0,-0.0209
20170208,0.06,-0.24,-0.6,0.002,0.004,-0.0014,0.0007,0.0091,-0.0044,0.002,-0.0034,-0.0013,0.0071,-0.0064
20170207,-0.01,-0.3,-0.52,0.002,0.0095,-0.0033,0.0093,0.0059,0.0153,0.0075,-0.0053,0.0073,0.0039,0.0133
20170206,-0.27,-0.61,-0.19,0.002,0.0093,-0.0006,0.0017,-0.0032,0.0259,0.0073,-0.0026,-0.0003,-0.0052,0.0239
20170203,0.82,0.52,0.75,0.002,0.0044,0.0081,0.0024,-0.0355,-0.009,0.0024,0.0061,0.0004,-0.0375,-0.011
20170202,-0.02,-0.24,-0.29,0.002,-0.0019,-0.0064,0.0037,0.0091,0.0126,-0.0039,-0.0084,0.0017,0.0071,0.0106
20170201,0.03,-0.08,0.04,0.002,0.061,-0.0166,-0.0061,0.0109,0.0436,0.059,-0.0186,-0.0081,0.0089,0.0416
20170131,0,0.88,-0.56,0.002,-0.0023,-0.0074,-0.0044,-0.0084,-0.0073,-0.0043,-0.0094,-0.0064,-0.0104,-0.0093
20170130,-0.68,-0.73,-0.46,0.002,-0.0026,-0.0099,-0.0251,-0.0065,-0.0157,-0.0046,-0.0119,-0.0271,-0.0085,-0.0177
20170127,-0.12,-0.01,-0.68,0.002,0.0003,0.0235,-0.014,-0.0041,0.0193,-0.0017,0.0215,-0.016,-0.0061,0.0173
20170126,-0.1,-0.62,0.41,0.002,0.0003,0.0093,-0.0016,0.0031,0.0171,-0.0017,0.0073,-0.0036,0.0011,0.0151
20170125,0.84,0.17,0.43,0.002,0.016,0.0025,0.0104,0.0173,0.0045,0.014,0.0005,0.0084,0.0153,0.0025
20170124,0.83,0.71,0.81,0.002,-0.001,0.0089,0.0062,0.0056,0.0213,-0.003,0.0069,0.0042,0.0036,0.0193
20170123,-0.29,-0.04,-0.33,0.002,0.0007,0.0035,0.0196,0.0116,0.0104,-0.0013,0.0015,0.0176,0.0096,0.0084
20170120,0.33,0.05,0.23,0.002,0.0017,0.0071,0.0046,-0.0007,-0.011,-0.0003,0.0051,0.0026,-0.0027,-0.013
20170119,-0.38,-0.5,-0.05,0.002,-0.0017,-0.0032,-0.0055,0.002,0.0214,-0.0037,-0.0052,-0.0075,0,0.0194
20170118,0.24,0.18,0.24,0.002,0,-0.0005,0.0019,-0.003,0.0182,-0.002,-0.0025,-0.0001,-0.005,0.0162
20170117,-0.49,-0.86,-0.64,0.002,0.0081,-0.0027,-0.0043,-0.0091,-0.0224,0.0061,-0.0047,-0.0063,-0.0111,-0.0244
20170113,0.29,0.61,-0.08,0.002,-0.0017,0.0014,0.0017,0.0044,0,-0.0037,-0.0006,-0.0003,0.0024,-0.002
20170112,-0.3,-0.58,-0.87,0.002,-0.0043,-0.0092,-0.0002,0.0183,-0.0164,-0.0063,-0.0112,-0.0022,0.0163,-0.0184
20170111,0.31,-0.23,0.68,0.002,0.0054,0.0091,0.0046,0.0038,-0.0124,0.0034,0.0071,0.0026,0.0018,-0.0144
20170110,0.16,0.89,0.43,0.002,0.001,-0.0003,-0.0015,-0.0013,-0.0075,-0.001,-0.0023,-0.0035,-0.0033,-0.0095
20170109,-0.37,-0.3,-1.03,0.002,0.0092,-0.0032,0.0024,0.0013,0.0407,0.0072,-0.0052,0.0004,-0.0007,0.0387
20170106,0.29,-0.66,-0.31,0.002,0.0113,0.0087,0.015,0.02,0.0134,0.0093,0.0067,0.013,0.018,0.0114
20170105,-0.21,-0.89,-0.79,0.002,0.0052,0,0.0064,0.0306,-0.0257,0.0032,-0.002,0.0044,0.0286,-0.0277
20170104,0.79,0.95,-0.16,0.002,-0.0014,-0.0045,-0.0002,0.0048,0.0235,-0.0034,-0.0065,-0.0022,0.0028,0.0215
20170103,0.83,-0.14,0.06,0.002,0.0031,0.0071,0.0197,0.0051,-0.0442,0.0011,0.0051,0.0177,0.0031,-0.0462
20161230,-0.52,-0.11,0.2,0.001,-0.0079,-0.0121,-0.013,-0.0201,-0.0424,-0.0089,-0.0131,-0.014,-0.0211,-0.0434
20161229,-0.04,0.15,-0.33,0.001,-0.0003,-0.0014,-0.0022,-0.0091,0.0201,-0.0013,-0.0024,-0.0032,-0.0101,0.0191
20161228,-0.87,-0.27,0.09,0.001,-0.0044,-0.0046,-0.0067,0.001,-0.0689,-0.0054,-0.0056,-0.0077,0,-0.0699
20161227,0.27,0.21,0.14,0.001,0.0065,0.0006,0.0027,0.0142,0.0685,0.0055,-0.0004,0.0017,0.0132,0.0675
20161223,0.19,0.57,-0.5,0.001,0.0021,-0.0049,-0.0022,-0.0076,0.025,0.0011,-0.0059,-0.0032,-0.0086,0.024
20161222,-0.3,-0.76,0.26,0.001,-0.0068,0.0002,-0.0032,-0.0055,0.0121,-0.0078,-0.0008,-0.0042,-0.0065,0.0111
20161221,-0.24,-0.36,0.19,0.001,0.001,0,-0.0037,-0.0008,0.0065,0,-0.001,-0.0047,-0.0018,0.0055
20161220,0.44,0.42,0.63,0.001,0.0027,-0.0013,0.0034,0.0068,0.0346,0.0017,-0.0023,0.0024,0.0058,0.0336
20161219,0.22,0.32,0.06,0.001,0.0059,0.0212,0.0032,0.0108,0.0124,0.0049,0.0202,0.0022,0.0098,0.0114
20161216,-0.22,0.07,-0.41,0.001,0.0014,-0.0045,-0.0071,-0.0042,0.017,0.0004,-0.0055,-0.0081,-0.0052,0.016
20161215,0.46,0.39,0.3,0.001,0.0052,-0.0016,-0.0027,-0.0101,0.0236,0.0042,-0.0026,-0.0037,-0.0111,0.0226
20161214,-0.82,-0.37,-0.28,0.001,0,-0.0048,0.0029,-0.0072,0.0579,-0.001,-0.0058,0.0019,-0.0082,0.0569
20161213,0.6,-0.53,-0.26,0.001,0.0169,0.013,0.0092,0.0187,0.0174,0.0159,0.012,0.0082,0.0177,0.0164
20161212,-0.3,-0.96,-0.13,0.001,-0.006,0.0032,-0.0017,-0.0109,-0.024,-0.007,0.0022,-0.0027,-0.0119,-0.025
20161209,0.46,-0.28,0.2,0.001,0.0164,0.0157,0.0179,0.0016,-0.018,0.0154,0.0147,0.0169,0.0006,-0.019
20161208,0.36,1.15,0.61,0.001,0.0097,-0.0059,0.0048,-0.0039,-0.0168,0.0087,-0.0069,0.0038,-0.0049,-0.0178
20161207,1.26,-0.6,0.48,0.001,0.0098,0.0237,0.0196,0.0073,0.018,0.0088,0.0227,0.0186,0.0063,0.017
20161206,0.48,0.62,0.22,0.001,0.0077,-0.0045,-0.0026,0.0071,0.0165,0.0067,-0.0055,-0.0036,0.0061,0.0155
20161205,0.75,1.09,0.27,0.001,-0.0073,0.0164,0.0181,0.0257,0.0389,-0.0083,0.0154,0.0171,0.0247,0.0379
20161202,0,0.04,-0.32,0.001,0.004,0.0008,0,-0.0043,0.0091,0.003,-0.0002,-0.001,-0.0053,0.0081
20161201,-0.36,-0.64,2.03,0.001,-0.0094,-0.0176,-0.0147,-0.0093,-0.0495,-0.0104,-0.0186,-0.0157,-0.0103,-0.0505
20161130,-0.25,-0.39,2.21,0.001,-0.0083,-0.0136,-0.0172,-0.0157,-0.0112,-0.0093,-0.0146,-0.0182,-0.0167,-0.0122
20161129,0.11,-0.35,-0.05,0.001,-0.0011,0.0079,0.0046,-0.0055,-0.0093,-0.0021,0.0069,0.0036,-0.0065,-0.0103
20161128,-0.64,-0.75,0.09,0.001,-0.0021,0.0013,0.0072,-0.0174,-0.0004,-0.0031,0.0003,0.0062,-0.0184,-0.0014
20161125,0.4,-0.06,-0.29,0.001,0.005,0.0022,0.0015,0.0003,0.0021,0.004,0.0012,0.0005,-0.0007,0.0011
20161123,0.16,0.5,0.19,0.001,-0.005,-0.0118,-0.0076,-0.0066,0.0034,-0.006,-0.0128,-0.0086,-0.0076,0.0024
20161122,0.31,0.56,0.53,0.001,0.0007,0.0043,0.0003,0.0069,0.0069,-0.0003,0.0033,-0.0007,0.0059,0.0059
20161121,0.77,-0.26,0.06,0.001,0.0149,0.0085,0.0113,0.026,-0.0039,0.0139,0.0075,0.0103,0.025,-0.0049
20161118,-0.16,0.56,0.38,0.001,0.0011,-0.0048,-0.013,0.005,0.0104,0.0001,-0.0058,-0.014,0.004,0.0094
20161117,0.56,0.13,-0.15,0.001,-0.0004,0.0166,0.0079,0.0134,0.0083,-0.0014,0.0156,0.0069,0.0124,0.0073
20161116,-0.12,0.3,-0.56,0.001,0.0269,0.0132,0.0062,0.0043,0.0631,0.0259,0.0122,0.0052,0.0033,0.0621
20161115,0.8,-0.54,0.15,0.001,0.0132,0.0129,0.0292,0.0337,0.0306,0.0122,0.0119,0.0282,0.0327,0.0296
20161114,0.21,0.64,1.41,0.001,-0.0251,-0.0152,-0.0241,-0.0271,-0.0491,-0.0261,-0.0162,-0.0251,-0.0281,-0.0501
20161111,0.18,2.52,-0.02,0.001,0.0059,0.0055,-0.0108,-0.0046,0.2981,0.0049,0.0045,-0.0118,-0.0056,0.2971
20161110,0.32,1.15,1.84,0.001,-0.0278,-0.0244,-0.0315,-0.0381,-0.0314,-0.0288,-0.0254,-0.0325,-0.0391,-0.0324
20161109,1.46,1.89,1.07,0.001,-0.0018,-0.005,-0.0079,-0.0203,-0.0169,-0.0028,-0.006,-0.0089,-0.0213,-0.0179
20161108,0.4,-0.08,-0.22,0.001,0.0062,0.0008,0.0125,0.0036,-0.0017,0.0052,-0.0002,0.0115,0.0026,-0.0027
20161107,2.23,0.19,-0.13,0.001,0.0143,0.0291,0.0269,0.0397,0.0551,0.0133,0.0281,0.0259,0.0387,0.0541
20161104,-0.12,0.87,-0.44,0.001,-0.0091,-0.0084,-0.0015,-0.0156,-0.0059,-0.0101,-0.0094,-0.0025,-0.0166,-0.0069
20161103,-0.4,-0.46,1.05,0.001,-0.0158,-0.0037,-0.0079,0.0018,-0.0116,-0.0168,-0.0047,-0.0089,0.0008,-0.0126
20161102,-0.73,-0.65,0.25,0.001,0.0011,-0.0062,-0.0211,-0.0252,-0.0041,0.0001,-0.0072,-0.0221,-0.0262,-0.0051
20161101,-0.68,-0.38,0.2,0.001,-0.0183,-0.002,-0.0054,-0.0056,-0.0298,-0.0193,-0.003,-0.0064,-0.0066,-0.0308
20161031,0.02,0.06,0.1,0.001,-0.0014,0.0008,-0.012,0.0173,0.0085,-0.0024,-0.0002,-0.013,0.0163,0.0075
20161028,-0.29,-0.1,0.08,0.001,-0.0066,-0.0038,0.0027,-0.0513,-0.0017,-0.0076,-0.0048,0.0017,-0.0523,-0.0027
20161027,-0.33,-0.96,0.56,0.001,-0.0097,-0.0087,-0.0056,-0.0051,-0.0205,-0.0107,-0.0097,-0.0066,-0.0061,-0.0215
20161026,-0.23,-0.84,0.7,0.001,-0.0223,-0.0059,-0.008,-0.0151,0.0039,-0.0233,-0.0069,-0.009,-0.0161,0.0029
20161025,-0.46,-0.59,0.24,0.001,0.0051,-0.0002,-0.0086,-0.0033,0.0164,0.0041,-0.0012,-0.0096,-0.0043,0.0154
20161024,0.54,0.06,-0.19,0.001,0.0089,0.0225,0.0143,0.0232,0.0468,0.0079,0.0215,0.0133,0.0222,0.0458
20161021,0.02,-0.14,-0.33,0.001,-0.0041,0.0421,0.0029,0.0106,-0.0024,-0.0051,0.0411,0.0019,0.0096,-0.0034
20161020,-0.16,-0.03,-0.11,0.001,-0.0003,-0.0049,-0.0065,-0.0088,0.0187,-0.0013,-0.0059,-0.0075,-0.0098,0.0177
20161019,0.25,0.04,0.94,0.001,-0.0031,-0.0023,0.0068,0,-0.0018,-0.0041,-0.0033,0.0058,-0.001,-0.0028
20161018,0.6,-0.17,0.05,0.001,-0.0007,0.0077,0.0181,0.0057,0.0152,-0.0017,0.0067,0.0171,0.0047,0.0142
20161017,-0.29,-0.04,0.15,0.001,-0.0007,-0.0035,0.0027,-0.0122,-0.0061,-0.0017,-0.0045,0.0017,-0.0132,-0.0071
20161014,0.01,-0.39,0.58,0.001,0.0055,0.0088,0.0007,-0.0075,0.0098,0.0045,0.0078,-0.0003,-0.0085,0.0088
20161013,-0.42,-0.68,-0.63,0.001,-0.0031,-0.0033,-0.0096,-0.0058,-0.0163,-0.0041,-0.0043,-0.0106,-0.0068,-0.0173
20161012,0.06,-0.24,0.34,0.001,0.0093,-0.0014,0.0027,0.0036,0.0048,0.0083,-0.0024,0.0017,0.0026,0.0038
20161011,-1.3,-0.59,0.43,0.001,0.0021,-0.0146,-0.0056,-0.0128,-0.0143,0.0011,-0.0156,-0.0066,-0.0138,-0.0153
20161010,0.52,0.56,0.05,0.001,0.0172,0.0042,0.0167,0.0029,0.0036,0.0162,0.0032,0.0157,0.0019,0.0026
20161007,-0.38,-0.51,0.2,0.001,0.0018,0.001,-0.0027,-0.0026,-0.0077,0.0008,0,-0.0037,-0.0036,-0.0087
20161006,-0.06,-0.26,0.28,0.001,0.0074,0.0017,0.0022,-0.0033,-0.0129,0.0064,0.0007,0.0012,-0.0043,-0.0139
20161005,0.58,0.29,0.8,0.001,0.0004,0.007,-0.002,0.0125,-0.0006,-0.0006,0.006,-0.003,0.0115,-0.0016
20161004,-0.46,0.03,0.15,0.001,0.0043,-0.0031,0.003,-0.0033,-0.0023,0.0033,-0.0041,0.002,-0.0043,-0.0033
20161003,-0.26,-0.03,-0.12,0.001,-0.0046,-0.0031,-0.0045,-0.0007,-0.0012,-0.0056,-0.0041,-0.0055,-0.0017,-0.0022
20160930,0.88,0.38,0.34,0.001,0.0075,0.0035,0.0017,0.0101,0.0166,0.0065,0.0025,0.0007,0.0091,0.0156
20160929,-0.98,-0.41,0.51,0.001,-0.0154,-0.0109,-0.0091,0.0002,0.009,-0.0164,-0.0119,-0.0101,-0.0008,0.008
20160928,0.56,0.2,1.11,0.001,0.0078,0.0014,-0.001,0.0154,0.0036,0.0068,0.0004,-0.002,0.0144,0.0026
20160927,0.64,-0.07,-0.5,0.001,0.0018,0.0185,0.0102,0.0213,0.0342,0.0008,0.0175,0.0092,0.0203,0.0332
20160926,-0.88,-0.22,-0.35,0.001,0.0014,-0.0092,-0.0152,-0.0082,-0.0092,0.0004,-0.0102,-0.0162,-0.0092,-0.0102
20160923,-0.6,-0.1,-0.21,0.001,-0.0167,-0.0067,-0.0012,0.0015,-0.0006,-0.0177,-0.0077,-0.0022,0.0005,-0.0016
20160922,0.7,0.85,-0.06,0.001,0.0095,0.001,0.0137,0.0187,0.0025,0.0085,0,0.0127,0.0177,0.0015
20160921,1.12,0.15,0.34,0.001,0,0.0167,0.0065,0.0123,0.0279,-0.001,0.0157,0.0055,0.0113,0.0269
20160920,-0.02,-0.24,-0.4,0.001,0,-0.0021,0.0055,0.0064,-0.0094,-0.001,-0.0031,0.0045,0.0054,-0.0104
20160919,0.05,0.43,0.14,0.001,-0.0118,-0.0056,-0.0033,-0.0044,0.0134,-0.0128,-0.0066,-0.0043,-0.0054,0.0124
20160916,-0.36,0.33,-0.45,0.001,-0.0055,0.001,-0.004,0.0117,0.0026,-0.0065,0,-0.005,0.0107,0.0016
20160915,1.08,0.3,-0.31,0.001,0.034,0.0165,0.0137,0.0113,0.0377,0.033,0.0155,0.0127,0.0103,0.0367
20160914,-0.08,0.11,-0.82,0.001,0.0352,-0.0048,0.002,0,0.0087,0.0342,-0.0058,0.001,-0.001,0.0077
20160913,-1.48,-0.24,-0.43,0.001,0.0239,-0.0091,-0.0125,-0.0135,-0.0145,0.0229,-0.0101,-0.0135,-0.0145,-0.0155
20160912,1.44,0.01,-0.45,0.001,0.0225,0.0149,0.0132,0.0147,0.0208,0.0215,0.0139,0.0122,0.0137,0.0198
20160909,-2.47,-0.58,0.41,0.001,-0.0227,-0.0212,-0.0179,-0.0304,-0.0498,-0.0237,-0.0222,-0.0189,-0.0314,-0.0508
20160908,-0.18,-0.01,0.59,0.001,-0.0262,-0.004,-0.0064,-0.0005,0.0071,-0.0272,-0.005,-0.0074,-0.0015,0.0061
20160907,0.09,0.64,0.02,0.001,0.0059,0.0009,0,-0.0056,-0.0146,0.0049,-0.0001,-0.001,-0.0066,-0.0156
20160906,0.26,0.09,-0.54,0.001,0,-0.001,0.0141,0.0212,0.0096,-0.001,-0.002,0.0131,0.0202,0.0086
20160902,0.53,0.4,0.35,0.001,0.0094,0.0014,0.0068,0.0023,-0.0101,0.0084,0.0004,0.0058,0.0013,-0.0111
20160901,0.03,0.14,-0.5,0.001,0.006,0.0023,0.002,0.0018,0.0293,0.005,0.0013,0.001,0.0008,0.0283
20160831,-0.24,-0.39,0.14,0.001,0.0008,-0.0074,-0.0028,0.0021,-0.0045,-0.0002,-0.0084,-0.0038,0.0011,-0.0055
20160830,-0.14,0.12,0.29,0.001,-0.0075,-0.0036,-0.0048,-0.0047,-0.0058,-0.0085,-0.0046,-0.0058,-0.0057,-0.0068
20160829,0.53,-0.08,0.34,0.001,-0.0011,0.0012,0.0033,0.0029,-0.0006,-0.0021,0.0002,0.0023,0.0019,-0.0016
20160826,-0.15,0.13,-0.09,0.001,-0.006,-0.0024,0.0025,0.0129,0.0085,-0.007,-0.0034,0.0015,0.0119,0.0075
20160825,-0.08,0.19,0.48,0.001,-0.0044,0.0038,-0.003,0.0026,-0.0065,-0.0054,0.0028,-0.004,0.0016,-0.0075
20160824,-0.56,-0.49,0.37,0.001,-0.0074,0.001,-0.0038,-0.0068,-0.0159,-0.0084,0,-0.0048,-0.0078,-0.0169
20160823,0.27,0.57,-0.02,0.001,0.0029,0.0038,-0.0005,0.004,0.0064,0.0019,0.0028,-0.0015,0.003,0.0054
20160822,-0.02,0.26,-0.4,0.001,-0.0077,0.0009,-0.0033,0.0026,0.0045,-0.0087,-0.0001,-0.0043,0.0016,0.0035
20160819,-0.11,0.1,-0.14,0.001,0.0026,0.0003,-0.004,-0.0092,0.0019,0.0016,-0.0007,-0.005,-0.0102,0.0009
20160818,0.32,0.47,0.34,0.001,-0.0011,0.0007,-0.0032,-0.0003,0.0157,-0.0021,-0.0003,-0.0042,-0.0013,0.0147
20160817,0.12,-0.56,0.26,0.001,-0.0015,0.0021,0.0052,0.0008,-0.023,-0.0025,0.0011,0.0042,-0.0002,-0.024
20160816,-0.57,-0.27,0.59,0.001,-0.0011,-0.0117,-0.006,-0.0057,-0.0057,-0.0021,-0.0127,-0.007,-0.0067,-0.0067
20160815,0.39,0.75,0.39,0.001,0.0118,0.0031,-0.0012,-0.0054,-0.0013,0.0108,0.0021,-0.0022,-0.0064,-0.0023
20160812,-0.06,0.09,-0.17,0.001,0.0026,-0.0062,-0.0015,0.0018,0.0556,0.0016,-0.0072,-0.0025,0.0008,0.0546
20160811,0.54,0.14,0.03,0.001,-0.0007,0.0048,-0.0002,0.0034,0.0205,-0.0017,0.0038,-0.0012,0.0024,0.0195
20160810,-0.29,-0.44,-0.18,0.001,-0.0074,-0.0031,0.0012,0.0003,-0.0061,-0.0084,-0.0041,0.0002,-0.0007,-0.0071
20160809,0.05,-0.03,-0.27,0.001,0.0041,0.0024,0.0027,0.0023,0.002,0.0031,0.0014,0.0017,0.0013,0.001
20160808,-0.06,0.02,0.5,0.001,0.0082,0.0017,-0.0022,0.0008,0.0096,0.0072,0.0007,-0.0032,-0.0002,0.0086
20160805,0.93,0.39,0.99,0.001,0.0151,0.0099,0.0123,0.0068,0.0168,0.0141,0.0089,0.0113,0.0058,0.0158
20160804,0.05,0.09,-0.39,0.001,0.0008,0.0074,-0.0023,0.0082,0.0185,-0.0002,0.0064,-0.0033,0.0072,0.0175
20160803,0.45,0.5,0.81,0.001,0.0126,0.0069,-0.0015,-0.0079,0.0029,0.0116,0.0059,-0.0025,-0.0089,0.0019
20160802,-0.7,-0.58,0.18,0.001,-0.0147,0,-0.001,-0.0094,-0.012,-0.0157,-0.001,-0.002,-0.0104,-0.013
20160801,-0.16,0.19,-0.9,0.001,0.0177,-0.0018,0.0121,0.0119,-0.007,0.0167,-0.0028,0.0111,0.0109,-0.008
20160729,0.17,-0.04,0.01,0.001,-0.0015,0.0084,0.0334,0.0082,0.0171,-0.0025,0.0074,0.0324,0.0072,0.0161
20160728,0.18,-0.49,-0.33,0.001,0.0136,0.0004,0.005,0.0217,0.0014,0.0126,-0.0006,0.004,0.0207,0.0004
20160727,-0.14,0.55,-0.43,0.001,0.065,-0.01,0.0058,0.0014,-0.0099,0.064,-0.011,0.0048,0.0004,-0.0109
20160726,0.13,0.58,0.54,0.001,-0.007,0.0005,0,-0.0054,0.0172,-0.008,-0.0005,-0.001,-0.0064,0.0162
20160725,-0.27,-0.05,-0.23,0.001,-0.013,0.0028,-0.0021,-0.007,0.0183,-0.014,0.0018,-0.0031,-0.008,0.0173
20160722,0.48,0.26,-0.13,0.001,-0.008,0.0138,0.0064,0.0005,0.0278,-0.009,0.0128,0.0054,-0.0005,0.0268
20160721,-0.38,-0.04,-0.04,0.001,-0.0052,-0.002,-0.0034,-0.0019,-0.0185,-0.0062,-0.003,-0.0044,-0.0029,-0.0195
20160720,0.48,0.45,-0.89,0.001,0.0008,0.0531,0.0048,0.0078,0.0127,-0.0002,0.0521,0.0038,0.0068,0.0117
20160719,-0.22,-0.65,0.04,0.001,0.0004,-0.0161,0.0003,0.0054,0.0106,-0.0006,-0.0171,-0.0007,0.0044,0.0096
20160718,0.25,-0.02,-0.15,0.001,0.0105,0.0048,0.0239,0.0008,0.0046,0.0095,0.0038,0.0229,-0.0002,0.0036
20160715,-0.05,0.3,0,0.001,0,-0.0007,-0.0003,-0.0078,-0.0113,-0.001,-0.0017,-0.0013,-0.0088,-0.0123
20160714,0.51,-0.46,0.45,0.001,0.0198,0.0043,0.0088,-0.0019,0.0098,0.0188,0.0033,0.0078,-0.0029,0.0088
20160713,-0.05,-0.52,0.49,0.001,-0.0057,0.0056,-0.0044,-0.0075,0,-0.0067,0.0046,-0.0054,-0.0085,-0.001
20160712,0.75,0.62,0.99,0.001,0.0045,0.0118,0.0074,-0.0074,0.0146,0.0035,0.0108,0.0064,-0.0084,0.0136
20160711,0.43,0.6,0.27,0.001,0.0033,0.0055,0.0131,0.0107,0.0236,0.0023,0.0045,0.0121,0.0097,0.0226
20160708,1.6,0.92,0.32,0.001,0.0079,0.0179,0.015,0.0125,0.0401,0.0069,0.0169,0.014,0.0115,0.0391
20160707,0.02,0.33,-0.18,0.001,0.0042,0,-0.0025,-0.0014,0.026,0.0032,-0.001,-0.0035,-0.0024,0.025
20160706,0.62,0.17,-0.13,0.001,0.0055,0.0041,0.006,0.0129,0.0059,0.0045,0.0031,0.005,0.0119,0.0049
